Recording timestamp	Eye movement type index	Gaze event duration	Fixation point X	Fixation point Y	target	phone_x	phone_y
2178950.0	3016	200.0	1062.0	362.0	cell phone	0.7962298181815065	0.4133087958660866
2181939.0	3017	140.0	914.0	398.0	cell phone	0.26906882517171493	0.4825434729567098
2185139.0	3018	260.0	909.0	360.0	cell phone	0.49169974853230713	0.39665009140759216
2185418.0	3019	100.0	922.0	307.0	cell phone	0.5392647898300253	0.32665388657631134
2185948.0	3020	320.0	955.0	426.0	cell phone	0.6299913972787644	0.5555648626937363
2186978.0	3021	300.0	903.0	398.0	cell phone	0.5406551894685658	0.4619650136233754
2187578.0	3022	360.0	902.0	383.0	cell phone	0.539279203102844	0.5088773684029165
2187848.0	3023	80.0	909.0	343.0	cell phone	0.6942347147645206	0.4244543398007562
2196066.0	3024	360.0	971.0	406.0	cell phone	0.5845644231634305	0.4003918347896653
2196396.0	3025	140.0	843.0	394.0	cell phone	0.2727272727272727	0.44855305466237944
2198165.0	3026	320.0	990.0	362.0	cell phone	0.7198505544572315	0.3986072955710793
2199385.0	3027	80.0	892.0	314.0	cell phone	0.1282798833819242	0.37216828478964403
2199525.0	3028	160.0	903.0	365.0	cell phone	0.298876404494382	0.3702479338842975
2199925.0	3029	160.0	1007.0	402.0	cell phone	0.43700354762430577	0.41007853683454065
2200155.0	3030	220.0	964.0	406.0	cell phone	0.6091954022988506	0.4230769230769231
2200765.0	3031	160.0	967.0	439.0	cell phone	0.6051614789999537	0.5121839757147789
2200965.0	3032	200.0	974.0	399.0	cell phone	0.6421036296992612	0.4305714191902183
2201475.0	3033	140.0	984.0	392.0	cell phone	0.4996115164950743	0.4699537254493994
2201754.0	3034	380.0	1033.0	372.0	cell phone	0.6210268948655256	0.4634920634920635
2202034.0	3035	100.0	989.0	387.0	cell phone	0.4929213405275896	0.4581505448159582
2202234.0	3036	260.0	874.0	361.0	cell phone	0.22109811391938633	0.43244847042888507
2202584.0	3037	160.0	1028.0	388.0	cell phone	0.7361809045226131	0.4559748427672956
2203144.0	3038	640.0	953.0	397.0	cell phone	0.5386831226977326	0.46178259727751947
2205064.0	3039	1080.0	985.0	417.0	cell phone	0.5325443786982249	0.43031358885017423
2207413.0	3040	480.0	945.0	473.0	cell phone	0.6505888198553529	0.4620455912106134
2208023.0	3041	720.0	987.0	390.0	cell phone	0.43352601156069365	0.5
2209523.0	3042	720.0	937.0	377.0	cell phone	0.5350583712430739	0.5528308506498212
2209973.0	3043	100.0	958.0	497.0	cell phone	0.5667664296941359	0.37602817746278167
2210132.0	3044	180.0	938.0	500.0	cell phone	0.39114966404354967	0.3580374364884802
2210302.0	3045	120.0	970.0	437.0	cell phone	0.6289611597123801	0.27597495743092915
2210482.0	3046	200.0	929.0	485.0	cell phone	0.5153036828350316	0.3104927239402112
2211072.0	3047	100.0	981.0	693.0	cell phone	0.8136970889918398	0.7965340892821247
2211222.0	3048	160.0	974.0	461.0	suitcase		
2211462.0	3049	80.0	1069.0	403.0	pavement		
2211832.0	3050	620.0	992.0	406.0	cell phone	0.37145584173640517	0.1946957358508633
2212482.0	3051	640.0	954.0	341.0	cell phone	0.6696090804969711	0.46471313334960695
2213002.0	3052	160.0	908.0	377.0	cell phone	0.6404540162738719	0.38264256727062446
2215241.0	3053	120.0	1056.0	356.0	cell phone	0.6715412290822012	0.5369049053125025
2215361.0	3054	80.0	1095.0	384.0	cell phone	0.8335347508598353	0.5322875375961736
2215551.0	3055	260.0	1159.0	357.0	cell phone	0.8489651258870511	0.5763150517456783
2216361.0	3056	80.0	935.0	368.0	cell phone	0.630215021338843	0.5123681105159664
2216461.0	3057	80.0	943.0	360.0	cell phone	0.6294883705696029	0.505035457927672
2216561.0	3058	80.0	1056.0	393.0	cell phone	0.8628283323965883	0.5459431203735601
2217051.0	3059	620.0	967.0	463.0	cell phone	0.6526853566089555	0.46966102375238833
2217471.0	3060	100.0	1037.0	457.0	cell phone	0.7211460634993001	0.39564729649495806
2232757.0	3061	280.0	880.0	363.0	wall		
2232967.0	3062	100.0	828.0	376.0	wall		
2233097.0	3063	120.0	814.0	344.0	wall		
2235426.0	3064	100.0	920.0	81.0	keyboard		
2235676.0	3065	200.0	781.0	102.0	wall-brick		
2235956.0	3066	240.0	485.0	96.0	wall		
2237576.0	3067	140.0	802.0	71.0	wall		
2255651.5	3068	80.0	1092.0	414.0	pavement		
2255751.0	3069	80.0	1061.0	459.0	pavement		
2258501.0	3070	180.0	1114.0	522.0	wall-brick		
2264149.0	3071	920.0	1068.0	335.0	cell phone	0.9332525322731127	0.46401343495233566
2264769.0	3072	280.0	978.0	462.0	cell phone	0.5851648351648352	0.3916967509025271
2264989.0	3073	120.0	934.0	402.0	cell phone	0.37873844818076075	0.20396958160220666
2265109.0	3074	80.0	958.0	329.0	cell phone	0.38982372951119254	0.16245667791726678
2265909.0	3075	1480.0	1019.0	377.0	cell phone	0.5121212121212121	0.553875236294896
2267679.0	3076	80.0	1291.0	531.0	cell phone	0.3365585096623529	0.6384260526634844
2268278.0	3077	1080.0	954.0	391.0	cell phone	0.6191860465116279	0.49633699633699635
2268888.0	3078	120.0	940.0	283.0	cell phone	0.3455973065100611	0.3086408107559156
2269278.0	3079	620.0	922.0	258.0	pavement		
2270148.0	3080	1080.0	960.0	322.0	cell phone	0.44269007845882846	0.32629734249344244
2271458.0	3081	260.0	668.0	96.0	building		
2271728.0	3082	240.0	857.0	41.0	building		
2273717.0	3083	1500.0	1024.0	319.0	cell phone	0.4021001285257589	0.39653142380567735
2274867.0	3084	120.0	737.0	27.0	building		
2275047.0	3085	200.0	885.0	22.0	building		
2275657.0	3086	340.0	979.0	357.0	cell phone	0.8077764955529382	0.4347891295337081
2276706.0	3087	1720.0	879.0	338.0	cell phone	0.3794106903476694	0.5280034463185937
2278356.0	3088	1420.0	918.0	343.0	cell phone	0.6580533311082194	0.3835850404996755
2279266.0	3089	360.0	766.0	373.0	cell phone	0.1873255196062586	0.34647712437858175
2279766.0	3090	80.0	1437.0	20.0	pavement		
2280106.0	3091	80.0	867.0	57.0	person		
2281035.0	3092	300.0	963.0	286.0	cell phone	0.3957703927492447	0.441747572815534
2281285.0	3093	160.0	997.0	115.0	cell phone	0.5494533131853977	0.1734428402497094
2281465.0	3094	160.0	884.0	47.0	cell phone	0.34008840194238044	0.04904057370288566
2282135.0	3095	1100.0	938.0	243.0	cell phone	0.5310219716369209	0.4532701789387501
2283145.0	3096	640.0	966.0	239.0	cell phone	0.3040558841234467	0.38707644705601013
2284804.0	3097	2599.0	950.0	54.0	cell phone	0.405330911008919	0.08877114142588077
2286754.0	3098	140.0	880.0	150.0	building		
2287354.0	3099	340.0	986.0	310.0	cell phone	0.39537138621238793	0.14520118900298395
2287765.5	3100	340.0	860.0	201.0	cell phone	0.4172976121141526	0.16871591959581753
2288214.0	3101	420.0	903.0	324.0	cell phone	0.4885013554494434	0.5671637806808082
2288574.0	3102	100.0	905.0	297.0	cell phone	0.39988565120959363	0.540605675246906
2288774.0	3103	120.0	929.0	298.0	cell phone	0.4357830929547002	0.5471518395992058
2289213.0	3104	180.0	893.0	45.0	cell phone	0.3118443591749624	0.07723395593875713
2289383.0	3105	120.0	912.0	71.0	cell phone	0.3621336184753865	0.11476514825709776
2290043.0	3106	1000.0	885.0	349.0	cell phone	0.38658010165943757	0.546199949710998
2291543.0	3107	1720.0	985.0	369.0	cell phone	0.3384615384615385	0.5553691275167785
2292703.0	3108	320.0	894.0	385.0	cell phone	0.5938775510204082	0.5144694533762058
2293012.0	3109	220.0	983.0	249.0	cell phone	0.8045051550504435	0.2150081995439789
2293772.0	3110	1220.0	779.0	432.0	cell phone	0.6429298204316123	0.5323527813340266
2294502.0	3111	200.0	694.0	370.0	cell phone	0.1682372447175842	0.445649814689357
2294872.0	3112	300.0	841.0	438.0	cell phone	0.4380530402439664	0.571305976442928
2295962.0	3113	1640.0	940.0	418.0	cell phone	0.4107392237448849	0.48067127179933516
2297731.0	3114	160.0	916.0	457.0	cell phone	0.7246756256233345	0.47354174240523383
2298181.0	3115	720.0	942.0	452.0	cell phone	0.4172243477216968	0.5623232089268699
2299221.0	3116	1180.0	931.0	437.0	cell phone	0.36996972307512804	0.5338347057416486
2301921.0	3117	120.0	1139.0	93.0	building		
2302180.0	3118	80.0	1224.0	63.0	wall		
2302990.0	3119	740.0	905.0	408.0	cell phone	0.41985500104664947	0.6050561772097072
2303870.0	3120	100.0	1080.0	16.0	wall		
2303990.0	3121	100.0	1066.0	5.0	building		
2307309.0	3122	660.0	891.0	386.0	cell phone	0.32369465627364413	0.607805390442801
2307809.0	3123	240.0	837.0	172.0	cell phone	0.25616404558459827	0.15178704601536366
2308729.0	3124	1520.0	934.0	428.0	cell phone	0.5001949081453179	0.39581406885998416
2310098.0	3125	80.0	603.0	48.0	person		
2310238.0	3126	160.0	687.0	44.0	tree		
2310498.0	3127	80.0	982.0	195.0	pavement		
2310598.0	3128	80.0	835.0	187.0	tree		
2312018.0	3129	1520.0	967.0	381.0	cell phone	0.3176714161141992	0.44379242686933895
2313308.0	3130	1020.0	1007.0	361.0	cell phone	0.7218152295011382	0.22745682672604828
2314237.0	3131	760.0	912.0	381.0	pavement		
2315137.0	3132	160.0	1072.0	212.0	pavement		
2315427.0	3133	100.0	812.0	16.0	tree		
2317637.0	3134	160.0	851.0	310.0	pavement		
2317858.5	3135	260.0	935.0	326.0	pavement		
2319016.0	3136	240.0	985.0	314.0	pavement		
2319616.0	3137	640.0	1014.0	335.0	cell phone	0.3318941093218608	0.2625266521426597
2320066.0	3138	220.0	952.0	285.0	cell phone	0.2847682119205298	0.035058430717863104
2320856.0	3139	1320.0	993.0	380.0	cell phone	0.7690323654869419	0.4780094103617917
2322065.0	3140	740.0	928.0	387.0	cell phone	0.6513388749911111	0.4153324748988611
2322745.0	3141	540.0	890.0	284.0	cell phone	0.3195154026419504	0.0984655662107712
2323235.0	3142	240.0	909.0	133.0	pavement		
2323825.0	3143	220.0	933.0	324.0	pavement		
2324175.0	3144	200.0	990.0	206.0	pavement		
2324385.0	3145	100.0	1099.0	188.0	pavement		
2324805.0	3146	220.0	979.0	80.0	tree		
2325135.0	3147	160.0	942.0	113.0	tree		
2325385.0	3148	220.0	836.0	87.0	tree		
2325605.0	3149	140.0	815.0	238.0	road		
2328034.0	3150	80.0	597.0	54.0	wall		
2331173.0	3151	160.0	1041.0	443.0	cell phone	0.5213044809441526	0.37268521376008745
